Name,Rank,Primary School,Secondary School,Health,Balance Block,Death Block,Fire Block,Ice Block,Life Block,Myth Block,Shadow Block,Storm Block
Myth Tentacular Horror,17,Myth,,6265,107,107,107,107,107,107,107,107
Mythic Construct,5,Myth,,100,0,0,0,0,0,0,0,0
Naida Windchill,6,Ice,,1700,0,0,0,0,0,0,0,0
Nails O'Leary,5,Fire,,880,0,0,0,0,0,0,0,0
Nali,9,Ice,,4225,0,0,0,0,0,0,0,0
Nalia Dunestrider,5,Ice,,675,0,0,0,0,0,0,0,0
Nameless Knight,12,Storm,,12120,57,57,57,57,57,57,57,57
Nana,19,Moon,,12415,230,230,230,230,230,230,230,230
Nana,19,Storm,,9200,131,131,131,131,131,131,131,131
Nana,17,Shadow,,4015,125,125,125,125,125,125,125,125
Nana,17,Ice,,4675,166,166,166,166,166,166,166,166
Nandi Thunderspear,9,Storm,,2100,18,18,18,18,18,18,18,18
Narallor Nightborn,10,Moon,,7595,18,18,18,18,18,18,18,18
Nashkurgal,15,Life,,11760,86,86,86,86,86,86,86,86
Nathi Yellowstripe,11,Myth,,6335,38,38,38,38,38,38,38,38
Nauyotol Down In the Hole,13,Death,,16120,38,38,38,38,38,38,38,38
Neberyx,16,Shadow,,44000,57,57,57,57,57,57,57,57
Nebit Nirini,3,Fire,,530,0,0,0,0,0,0,0,0
Necro Ant,17,Death,,8600,198,198,198,198,198,198,198,198
Necromancer,5,Death,,2240,0,0,0,0,0,0,0,0
Necrotic Haunter,7,Death,,760,0,0,0,0,0,0,0,0
Needlefoot Marauder,4,Balance,,1070,198,198,198,198,198,198,198,198
Nekhbet,3,Ice,,560,0,0,0,0,0,0,0,0
Nergal the Burned Lion,10,Fire,,3890,18,18,18,18,18,18,18,18
Nerys Barbed Heart,7,Balance,,1700,0,0,0,0,0,0,0,0
Nerys Barbed Heart,7,Balance,,1360,0,0,0,0,0,0,0,0
Neumian Lion,17,Star,,10880,198,198,198,198,198,198,198,198
New Moon Priest,12,Myth,,2815,18,18,18,18,18,18,18,18
Nexus Spawn,4,Balance,,1850,0,0,0,0,0,0,0,0
Neza the Poet,13,Myth,,18280,69,69,69,69,69,69,69,69
Nezahual Savage Paw,13,Storm,,16040,77,77,77,77,77,77,77,77
Ngozi the Beguiler,5,Ice,,2720,0,0,0,0,0,0,0,0
Nibbelung Thief,17,Death,,3635,113,113,113,113,113,113,113,113
Night Dread,13,Myth,,2920,18,18,18,18,18,18,18,18
Night Feeder,13,Death,,2440,18,18,18,18,18,18,18,18
Night Flame,13,Fire,,2920,18,18,18,18,18,18,18,18
Night Goblin,11,Death,,1695,0,0,0,0,0,0,0,0
Night Imp,12,Myth,,2680,57,57,57,57,57,57,57,57
Night Shadow,4,Fire,,930,0,0,0,0,0,0,0,0
Night Shadow,5,Fire,,1390,0,0,0,0,0,0,0,0
Night Shadow,11,Fire,,1855,38,38,38,38,38,38,38,38
Night Shadow,12,Fire,,2320,57,57,57,57,57,57,57,57
Night Shadow,3,Fire,,580,0,0,0,0,0,0,0,0
Night Shadow,4,Ice,,1150,0,0,0,0,0,0,0,0
Night Shadow,5,Ice,,1730,0,0,0,0,0,0,0,0
Night Shadow,11,Ice,,2305,38,38,38,38,38,38,38,38
Night Shadow,12,Ice,,2880,57,57,57,57,57,57,57,57
Night Shadow,3,Ice,,720,0,0,0,0,0,0,0,0
Night Terror,13,Storm,,2495,18,18,18,18,18,18,18,18
Night Weaver,12,Balance,,2240,18,18,18,18,18,18,18,18
NightStalker,2,Death,,285,0,0,0,0,0,0,0,0
Nightmare Spirit,5,Death,,625,0,0,0,0,0,0,0,0
Nightwing,7,Death,,5160,0,0,0,0,0,0,0,0
Nightwyng,16,Shadow,Storm,7080,57,57,57,57,57,57,57,57
Nikola,15,Ice,,4160,117,117,117,117,117,117,117,117
Nilbog,10,Ice,,5810,18,18,18,18,18,18,18,18
Nimah the Wicked,4,Myth,,1600,0,0,0,0,0,0,0,0
Nimbari Exemplar,17,Death,Storm,9180,198,198,198,198,198,198,198,198
Nimbari Guard,16,Life,,3520,158,158,158,158,158,158,158,158
Nimbari Justicar,16,Storm,,2680,92,92,92,92,92,92,92,92
Nimbari Justicar,16,Myth,Storm,3455,127,127,127,127,127,127,127,127
Nimbari Scientist,16,Myth,,3200,107,107,107,107,107,107,107,107
Nimbari Technologist,16,Storm,,2800,92,92,92,92,92,92,92,92
Ninja Pig,50,Death,,2000,10,10,10,10,10,10,10,10
Nirini Ancient Guard,3,Death,,450,0,0,0,0,0,0,0,0
Nirini Champion,3,Fire,,520,0,0,0,0,0,0,0,0
Nirini Fire Spirit,3,Death,,435,0,0,0,0,0,0,0,0
Nirini Heir,3,Balance,,395,0,0,0,0,0,0,0,0
Nirini House Guard,3,Fire,,435,0,0,0,0,0,0,0,0
Nirini Inhibitor,4,Balance,,620,0,0,0,0,0,0,0,0
Nirini Intimidator,4,Fire,,620,0,0,0,0,0,0,0,0
Nirini Quartermaster,3,Fire,,515,0,0,0,0,0,0,0,0
Nirini Scout,2,Fire,,285,0,0,0,0,0,0,0,0
Nirini Sentry,2,Balance,,285,0,0,0,0,0,0,0,0
Nirini Warrior,3,Fire,,395,0,0,0,0,0,0,0,0
Njal Silversong,10,Balance,,4575,18,18,18,18,18,18,18,18
Nodnarb,14,Balance,,22400,89,89,89,89,89,89,89,89
Noma Nettlegut,4,Ice,,1200,0,0,0,0,0,0,0,0
Noma Nettlegut,7,Ice,,2400,0,0,0,0,0,0,0,0
Noma Nettlegut,11,Ice,,4800,18,18,18,18,18,18,18,18
Noma Nettlegut,12,Ice,,8000,38,38,38,38,38,38,38,38
Noma Nettlegut,13,Ice,,11200,57,57,57,57,57,57,57,57
Nomoonaga,7,Death,,1520,0,0,0,0,0,0,0,0
Nordri,10,Death,,4840,18,18,18,18,18,18,18,18
Norton,3,Balance,,800,0,0,0,0,0,0,0,0
Nosferabbit,3,Death,,590,0,0,0,0,0,0,0,0
Noxious Bile,17,Myth,,3960,127,127,127,127,127,127,127,127
Noxious Gas Golem,5,Fire,,3500,0,0,0,0,0,0,0,0
Nuhne,16,Fire,,11600,105,105,105,105,105,105,105,105
Numbskull Chieftain,15,Life,,10240,77,77,77,77,77,77,77,77
Numbskull Nibbler,4,Ice,,1160,237,237,237,237,237,237,237,237
Numbskull Ogre,14,Fire,,2880,38,38,38,38,38,38,38,38
Nuncio,10,Fire,,3425,18,18,18,18,18,18,18,18
O'Leary Bruiser,5,Life,,625,0,0,0,0,0,0,0,0
O'Leary Brute,4,Balance,,525,0,0,0,0,0,0,0,0
O'Leary Bully,5,Ice,,675,0,0,0,0,0,0,0,0
O'Leary Burglar,4,Balance,,525,0,0,0,0,0,0,0,0
O'Leary Charlatan,4,Life,,475,0,0,0,0,0,0,0,0
O'Leary Conniver,5,Balance,,675,0,0,0,0,0,0,0,0
O'Leary Filcher,11,Ice,,2920,0,0,0,0,0,0,0,0
O'Leary Napper,4,Balance,,525,0,0,0,0,0,0,0,0
O'Leary Napper,4,Fire,,525,0,0,0,0,0,0,0,0
O'Leary Prowler,4,Fire,,525,0,0,0,0,0,0,0,0
O'Leary Rowdy,5,Ice,,675,0,0,0,0,0,0,0,0
O'Leary Scurrier,4,Ice,,475,0,0,0,0,0,0,0,0
O'Leary Swindler,4,Ice,,525,0,0,0,0,0,0,0,0
O'Leary Thug,4,Balance,,560,0,0,0,0,0,0,0,0
O'Leary Thug,10,Balance,,2190,38,38,38,38,38,38,38,38
O'Leary Thug,13,Balance,,3705,77,77,77,77,77,77,77,77
O'Leary Trickster,4,Death,,525,0,0,0,0,0,0,0,0
Oakheart,7,Life,,1760,0,0,0,0,0,0,0,0
Oblivion Oni,3,Death,,590,119,119,119,119,119,119,119,119
Obsidian Beak,12,Balance,,2720,18,18,18,18,18,18,18,18
Obtuse Angler,7,Myth,,5560,147,147,147,147,147,147,147,147
Oceandroid,8,Balance,,2400,0,0,0,0,0,0,0,0
Ocuhaje Mirror Knife,13,Ice,,15960,50,50,50,50,50,50,50,50
Oculus Swift,3,Myth,,800,107,107,107,107,107,107,107,107
Oddvor Kindleshard,7,Fire,,2100,0,0,0,0,0,0,0,0
Odji Sokkwi,3,Ice,,570,0,0,0,0,0,0,0,0
Ofiera Chillvenom,15,Ice,,13040,57,57,57,57,57,57,57,57
Ogre,11,Life,,7680,38,38,38,38,38,38,38,38
Ogre Gaoler,12,Myth,,11120,57,57,57,57,57,57,57,57
Ogre Pulverizer,3,Myth,,720,107,107,107,107,107,107,107,107
Ogun Daggertooth,11,Storm,,1850,0,0,0,0,0,0,0,0
Olaf Ironchains,5,Death,,800,0,0,0,0,0,0,0,0
Old Greensides,11,Life,,4400,38,38,38,38,38,38,38,38
Old Judd,2,Storm,,150,0,0,0,0,0,0,0,0
Old Maui,11,Ice,,4800,38,38,38,38,38,38,38,38
Old Smokey,5,Storm,,1280,0,0,0,0,0,0,0,0
Oldupai Bluefire,9,Fire,,2300,18,18,18,18,18,18,18,18
Omen Stribog,17,Shadow,,32000,77,77,77,77,77,77,77,77
Oogie Boogie,17,Fire,,3630,101,101,101,101,101,101,101,101
Oogie Boogie,17,Ice,,4540,161,161,161,161,161,161,161,161
Oogie Boogie,17,Storm,,3265,94,94,94,94,94,94,94,94
Oogie Boogie,17,Myth,,3670,109,109,109,109,109,109,109,109
Oogie Boogie,17,Life,,4130,161,161,161,161,161,161,161,161
Oogie Boogie,17,Death,,3900,121,121,121,121,121,121,121,121
Oogie Boogie,17,Balance,,3900,121,121,121,121,121,121,121,121
Oogie Boogie,17,Shadow,,3900,121,121,121,121,121,121,121,121
Ophidian Archer,7,Death,,1200,0,0,0,0,0,0,0,0
Optio Agenor,9,Balance,,2880,0,0,0,0,0,0,0,0
Optio Marinos,10,Myth,,4840,18,18,18,18,18,18,18,18
Optio Misemos,9,Ice,,3240,0,0,0,0,0,0,0,0
Optio Neelus,10,Life,,5385,18,18,18,18,18,18,18,18
Optio Verdis,9,Balance,,2890,0,0,0,0,0,0,0,0
Optio Vitale,10,Balance,,4895,18,18,18,18,18,18,18,18
Orange Ninja Pig,17,Myth,Shadow,4140,127,127,127,127,127,127,127,127
Orin Grimcaster,8,Death,,3040,0,0,0,0,0,0,0,0
Ormund the Surly,9,Life,,3870,0,0,0,0,0,0,0,0
Oroc Blightmore,11,Myth,,7840,38,38,38,38,38,38,38,38
Orrick Nightglider,8,Death,,4800,0,0,0,0,0,0,0,0
Oscar Fortunehunter,15,Ice,,6450,118,118,118,118,118,118,118,118
Osokowa Tama,9,Life,,1850,38,38,38,38,38,38,38,38
Osseus Nightreaver,10,Death,,5850,18,18,18,18,18,18,18,18
Ossuary Conscript,15,Balance,,2480,77,77,77,77,77,77,77,77
Ostrame,7,Fire,,3095,0,0,0,0,0,0,0,0
Ostrame,6,Fire,,2295,57,57,57,57,57,57,57,57
Osvud Fleetpaw,9,Life,,3680,0,0,0,0,0,0,0,0
Othin Stormfather,7,Storm,,3360,0,0,0,0,0,0,0,0
Otomo Battlemage,5,Ice,,625,0,0,0,0,0,0,0,0
Otomo Courier,5,Ice,,625,0,0,0,0,0,0,0,0
Otomo Fury,5,Fire,,675,0,0,0,0,0,0,0,0
Otomo Grappler,5,Balance,,675,0,0,0,0,0,0,0,0
Otomo Mercenary,5,Balance,,675,0,0,0,0,0,0,0,0
Otomo Quartermaster,6,Fire,,1000,0,0,0,0,0,0,0,0
Otomo Scout,5,Myth,,675,0,0,0,0,0,0,0,0
Otomo Soldier,5,Ice,,675,0,0,0,0,0,0,0,0
Otomo Soldier,5,Ice,,675,0,0,0,0,0,0,0,0
Otomo Spotter,5,Myth,,675,0,0,0,0,0,0,0,0
Otomo Supply Runner,5,Fire,,625,0,0,0,0,0,0,0,0
Otomo War Mage,5,Ice,,625,0,0,0,0,0,0,0,0
Otomo Wrestler,5,Balance,,675,0,0,0,0,0,0,0,0
Otto Korecht,16,Balance,,6870,78,78,78,78,78,78,78,78
Otto Winterwatch,5,Balance,,800,0,0,0,0,0,0,0,0
Overlord Xerxes,16,Death,Balance,4000,195,195,195,195,195,195,195,195
Overseer Paniwi,4,Ice,,750,0,0,0,0,0,0,0,0
Oya Bloodstorm,11,Fire,,4730,38,38,38,38,38,38,38,38
Oyotomi the Defiler,7,Death,,1840,0,0,0,0,0,0,0,0
Ozel Underwater Cat,13,Life,,15320,38,38,38,38,38,38,38,38
Ozzric,12,Ice,,12520,18,18,18,18,18,18,18,18
Pachakutiq Who Shakes the Earth,13,Fire,,17960,69,69,69,69,69,69,69,69
Painted Cave Monster,15,Fire,,10560,57,57,57,57,57,57,57,57
Painted Greyhorn,10,Ice,,1390,0,0,0,0,0,0,0,0
Painted Spider,12,Storm,,2775,18,18,18,18,18,18,18,18
Palace Sentinel,15,Shadow,Ice,5200,117,117,117,117,117,117,117,117
Pampero Spirit,13,Storm,,3745,18,18,18,18,18,18,18,18
Pandalus,15,Myth,,4160,107,107,107,107,107,107,107,107
Panoptes,15,Myth,,6670,77,77,77,77,77,77,77,77
Papa Jacobo,13,Fire,,15745,57,57,57,57,57,57,57,57
Paragonmaton,1,Balance,,675,0,0,0,0,0,0,0,0
Patches O'Leary,4,Ice,,725,0,0,0,0,0,0,0,0
Patt Minotaur,4,Balance,,2320,0,0,0,0,0,0,0,0
Patt Minotaur,5,Balance,,3480,0,0,0,0,0,0,0,0
Patt Minotaur,11,Balance,,4640,38,38,38,38,38,38,38,38
Patt Minotaur,12,Balance,,5800,57,57,57,57,57,57,57,57
Patt Minotaur,3,Balance,,1160,0,0,0,0,0,0,0,0
Paulson,3,Death,,800,0,0,0,0,0,0,0,0
Peach Gobbler,17,Balance,,3710,115,115,115,115,115,115,115,115
Peckish Gobbler,17,Death,,3900,121,121,121,121,121,121,121,121
Pendragon,12,Death,,12780,57,57,57,57,57,57,57,57
Pesky Pete,17,Life,,4655,198,198,198,198,198,198,198,198
Pestilient Bile,17,Ice,,4895,198,198,198,198,198,198,198,198
Petrov Gloomstrider,7,Ice,,2000,0,0,0,0,0,0,0,0
Phantom Ace,13,Life,,2475,18,18,18,18,18,18,18,18
Phantom Devotee,13,Death,,3760,18,18,18,18,18,18,18,18
Phantom Glider,13,Death,,3735,18,18,18,18,18,18,18,18
Phantom Kenneth,12,Ice,,6400,121,121,121,121,121,121,121,121
Phantom Kenneth,15,Ice,,8000,161,161,161,161,161,161,161,161
Phantom Kenneth,4,Ice,,1120,0,0,0,0,0,0,0,0
Phantom Kenneth,6,Ice,,2100,0,0,0,0,0,0,0,0
Phantom Kenneth,8,Ice,,3420,33,33,33,33,33,33,33,33
Phantom Kenneth,10,Ice,,4900,61,61,61,61,61,61,61,61
Phantom Olivier,12,Fire,,5760,61,61,61,61,61,61,61,61
Phantom Olivier,15,Fire,,8800,101,101,101,101,101,101,101,101
Phantom Olivier,4,Fire,,970,0,0,0,0,0,0,0,0
Phantom Olivier,6,Fire,,1750,0,0,0,0,0,0,0,0
Phantom Olivier,8,Fire,,3135,17,17,17,17,17,17,17,17
Phantom Olivier,10,Fire,,4500,33,33,33,33,33,33,33,33
Phorcys,13,Myth,,5550,0,0,0,0,0,0,0,0
Pike Spiritcrusher,4,Myth,,620,0,0,0,0,0,0,0,0
Pip Wisp,1,,,500,0,0,0,0,0,0,0,0
Piper StormTree,2,Storm,,435,0,0,0,0,0,0,0,0
Piper StormTree,3,Storm,,690,0,0,0,0,0,0,0,0
Piper StormTree,5,Storm,,745,0,0,0,0,0,0,0,0
Piper StormTree,11,Storm,,2020,18,18,18,18,18,18,18,18
Piper StormTree,12,Storm,,2660,18,18,18,18,18,18,18,18
Pira'Nya Scissor Teeth,12,Death,,2370,18,18,18,18,18,18,18,18
Pirate Ravager,6,Death,,785,0,0,0,0,0,0,0,0
Piscean Centurion,9,Myth,,975,0,0,0,0,0,0,0,0
Piscean Guard,9,Balance,,990,0,0,0,0,0,0,0,0
Piscean Lancer,10,Death,,1590,0,0,0,0,0,0,0,0
Piscean Legionnaire,9,Storm,,670,0,0,0,0,0,0,0,0
Piscean Soldier,9,Ice,,1295,0,0,0,0,0,0,0,0
Piscean Trooper,9,Balance,,1120,0,0,0,0,0,0,0,0
Pit Boss Minak,15,Death,,11520,57,57,57,57,57,57,57,57
Pit Fiend,14,Balance,,2160,18,18,18,18,18,18,18,18
Pit Goliath,14,Myth,,2710,18,18,18,18,18,18,18,18
Pit Goliath,14,Life,,19020,57,57,57,57,57,57,57,57
Pit Viper,10,Balance,,2190,18,18,18,18,18,18,18,18
Pit Viper,10,Balance,,1870,18,18,18,18,18,18,18,18
Placeholder,10,Fire,,2890,18,18,18,18,18,18,18,18
Plague Mist,4,Storm,,550,0,0,0,0,0,0,0,0
Plague Oni,7,Balance,,880,0,0,0,0,0,0,0,0
Plague Oni,14,Balance,,650,0,0,0,0,0,0,0,0
Plague Oni,7,Balance,,1760,0,0,0,0,0,0,0,0
Plagued Soul,2,Ice,,150,0,0,0,0,0,0,0,0
Plated Defender,8,Ice,,845,0,0,0,0,0,0,0,0
Poca Cruel Star,12,Storm,,12440,57,57,57,57,57,57,57,57
Poison Bile,17,Life,,4455,198,198,198,198,198,198,198,198
Poison Oak,17,Life,,9240,116,116,116,116,116,116,116,116
Poison Tip Thrasher,14,Balance,,2640,18,18,18,18,18,18,18,18
Poison Water Flower,12,Balance,,11320,57,57,57,57,57,57,57,57
Polar Bear Officer,3,Ice,,590,158,158,158,158,158,158,158,158
Polar Bear Officer,12,Ice,,2700,18,18,18,18,18,18,18,18
Polarian Evil Snowman,14,Ice,,3560,38,38,38,38,38,38,38,38
Polluted Earth Walker,5,Life,,675,0,0,0,0,0,0,0,0
Pon-Pei,8,Fire,,2100,0,0,0,0,0,0,0,0
Ponce de Gibbon,13,Myth,,15000,69,69,69,69,69,69,69,69
PopZotz Unlucky Day,13,Balance,,16840,38,38,38,38,38,38,38,38
Pops O'Leary,5,Ice,,1200,0,0,0,0,0,0,0,0
Pops O'Leary,11,Ice,,650,0,0,0,0,0,0,0,0
Pops O'Leary,14,Ice,,650,0,0,0,0,0,0,0,0
Porcine Slicer,2,Myth,,540,87,87,87,87,87,87,87,87
Pork,16,Fire,,13000,133,133,133,133,133,133,133,133
Porrich,11,Myth,,8240,38,38,38,38,38,38,38,38
Port Aero Backup,15,Fire,,800,0,0,0,0,0,0,0,0
Port Aero Fan,16,Fire,,3040,99,99,99,99,99,99,99,99
Port Aero Hunter,15,Fire,,800,0,0,0,0,0,0,0,0
Port Aero Scrapper,15,Fire,,800,0,0,0,0,0,0,0,0
Port Aero Sheriff's Deputy,16,Storm,,800,111,111,111,111,111,111,111,111
Poseidon Earth Shaker,11,Storm,,16000,38,38,38,38,38,38,38,38
Poseidon Earth-Shaker,13,Storm,,20000,38,38,38,38,38,38,38,38
Poseidon Earth-Shaker,14,Storm,,20000,38,38,38,38,38,38,38,38
Possessed Kalamar Elder,16,Storm,Death,3330,111,111,111,111,111,111,111,111
Potbelly,5,Storm,,575,0,0,0,0,0,0,0,0
Praetor Drusilla,17,Myth,,9000,147,147,147,147,147,147,147,147
Praetor Mako,10,Life,,5265,18,18,18,18,18,18,18,18
Praetor Mako,10,Life,,5850,18,18,18,18,18,18,18,18
Praetorian Guard,7,Storm,,990,0,0,0,0,0,0,0,0
Praxus,10,Myth,,4500,18,18,18,18,18,18,18,18
Prickly Bear,14,Life,,2120,116,116,116,116,116,116,116,116
Prickly Dire Bear,15,Balance,,4040,97,97,97,97,97,97,97,97
Primer of Preconception,15,Storm,,3220,116,116,116,116,116,116,116,116
Primo Ortiz,12,Fire,,2840,18,18,18,18,18,18,18,18
Prince Aka Karanahn,4,Storm,,720,0,0,0,0,0,0,0,0
Prince Ati Karanahn,3,Storm,,700,0,0,0,0,0,0,0,0
Prince Gobblestone,3,Balance,,600,0,0,0,0,0,0,0,0
Prince Gobblestone,18,Moon,,48000,295,295,295,295,295,295,295,295
Prince Kebi Sokkwi,4,Ice,,750,0,0,0,0,0,0,0,0
Prince Manu Nirini,3,Fire,,550,0,0,0,0,0,0,0,0
Prince Meti Karanahn,3,Storm,,600,0,0,0,0,0,0,0,0
Prince Mkhai Karanahn,3,Storm,,510,0,0,0,0,0,0,0,0
Prince Suten Sokkwi,4,Ice,,750,0,0,0,0,0,0,0,0
Prince Viggor,18,Myth,Death,41300,198,198,198,198,198,198,198,198
Procyon,10,Myth,,7690,18,18,18,18,18,18,18,18
Property Master,8,Storm,,3200,0,0,0,0,0,0,0,0
Protection Pox,6,Balance,,785,0,0,0,0,0,0,0,0
Protector of the Fang,4,Fire,,600,0,0,0,0,0,0,0,0
Ptolemos,6,Life,,500,0,0,0,0,0,0,0,0
Ptolemos,6,Life,,800,0,0,0,0,0,0,0,0
Ptolemos,11,Moon,,5270,18,18,18,18,18,18,18,18
Pumpkin Head,9,Fire,,3040,0,0,0,0,0,0,0,0
Purple Ninja Pig,17,Storm,Shadow,3680,111,111,111,111,111,111,111,111
Purria,14,Storm,,4500,50,50,50,50,50,50,50,50
Pye'Rho,3,Fire,,1400,0,0,0,0,0,0,0,0
Pyre Beetle,5,Fire,,1200,139,139,139,139,139,139,139,139
Pyro Bear,6,Fire,,3500,139,139,139,139,139,139,139,139
Pyroclastic Fiend,2,Fire,,300,80,80,80,80,80,80,80,80
Pyroclastic Fiend,6,Fire,,1250,0,0,0,0,0,0,0,0
Pyromancer,5,Fire,,2240,0,0,0,0,0,0,0,0
Qhat Sorceress,5,Myth,,2570,147,147,147,147,147,147,147,147
Qhatlady,16,Balance,Death,11705,87,87,87,87,87,87,87,87
Qhays,15,Balance,,11760,77,77,77,77,77,77,77,77
Qhool Qhat,6,Ice,,3070,237,237,237,237,237,237,237,237
Qhreed,15,Fire,,9240,77,77,77,77,77,77,77,77
Qhreese,15,Death,,11200,87,87,87,87,87,87,87,87
Qhuyar,14,Balance,,5000,78,78,78,78,78,78,78,78
Quartermaster Rackum,13,Storm,,18495,57,57,57,57,57,57,57,57
Queen Calypso,10,Death,,5610,18,18,18,18,18,18,18,18
Queen Calypso,14,Death,,650,0,0,0,0,0,0,0,0
Queen Irisi Djeserit,3,Myth,,650,0,0,0,0,0,0,0,0
Queen Tanei Ghostmane,14,Fire,,325,0,0,0,0,0,0,0,0
Queen Tanei Ghostmane,10,Fire,,3890,18,18,18,18,18,18,18,18
Queen's Thrall,8,Death,,845,0,0,0,0,0,0,0,0
Queen's Thrall,14,Death,,3220,89,89,89,89,89,89,89,89
Queen's Thrall,8,Life,,970,0,0,0,0,0,0,0,0
Queen's Thrall,14,Life,,3705,77,77,77,77,77,77,77,77
Queen's Thrall,8,Storm,,715,0,0,0,0,0,0,0,0
Queen's Thrall,14,Storm,,2735,57,57,57,57,57,57,57,57
Quilla Blood Sky,12,Storm,,16080,57,57,57,57,57,57,57,57
Quinn Legendbreaker,1,Myth,,500,34,209,34,34,209,34,34,34
Quinn Legendbreaker,11,Myth,,13200,45,220,95,85,220,45,45,105
Quintus Dis,8,Ice,,2600,0,0,0,0,0,0,0,0
R'lorr M'wah,14,Storm,,17910,57,57,57,57,57,57,57,57
R0S1E,15,Myth,,10200,117,117,117,117,117,117,117,117
Ra,4,Balance,,3000,0,0,0,0,0,0,0,0
Rabid Wildclaw,3,Storm,,1360,0,0,0,0,0,0,0,0
Rabid Wildclaw,6,Storm,,2720,0,0,0,0,0,0,0,0
Rabid Wildclaw,10,Storm,,5440,18,18,18,18,18,18,18,18
Rabid Wildclaw,11,Storm,,10240,38,38,38,38,38,38,38,38
Rabid Wildclaw,12,Storm,,13440,50,50,50,50,50,50,50,50
Raggedy Max,12,Life,,3300,69,69,69,69,69,69,69,69
Ragnar Stormbrow,5,Ice,,960,0,0,0,0,0,0,0,0
Rags O'Leary,11,Life,,7360,38,38,38,38,38,38,38,38
Raider Hunter,15,Life,,2330,86,86,86,86,86,86,86,86
Rainbow Spike,14,Life,,4610,18,18,18,18,18,18,18,18
Rainworm,13,Death,,2250,18,18,18,18,18,18,18,18
Ramses the Insta-Gator,7,Myth,,6120,147,147,147,147,147,147,147,147
Randolf Spellshine,5,Myth,,775,0,0,0,0,0,0,0,0
Ranulf Moonclaw,8,Myth,,890,0,0,0,0,0,0,0,0
Ranulf Moonclaw,8,Myth,,890,0,0,0,0,0,0,0,0
Ranzan,10,Balance,,5070,38,38,38,38,38,38,38,38
Raptorial Munitions Officer,13,Ice,,15880,18,18,18,18,18,18,18,18
Raptorial Sentry,13,Ice,,3880,18,18,18,18,18,18,18,18
Rashida Shasa,15,Balance,,7280,120,120,120,120,120,120,120,120
Rasik Pridefall,10,Ice,,1480,0,0,0,0,0,0,0,0
Rasputin,15,Fire,,12480,57,57,57,57,57,57,57,57
Rat Illusionist,8,Death,,1115,0,0,0,0,0,0,0,0
Rat Illusionist,8,Death,,1115,0,0,0,0,0,0,0,0
Ratchet,5,Storm,,2400,0,0,0,0,0,0,0,0
Rathe Coinsharp,10,Balance,,4400,18,18,18,18,18,18,18,18
Rattle Catcher,13,Myth,,3695,18,18,18,18,18,18,18,18
Rattlebones,1,Death,,135,0,0,0,0,0,0,0,0
Rattlebones,7,Death,,6400,78,78,78,78,78,78,78,78
Rattlebones,14,Death,,24400,234,234,234,234,234,234,234,234
Ravenous Alphoi,15,Storm,,3680,77,77,77,77,77,77,77,77
Ravenous Gobbler,17,Storm,,3265,94,94,94,94,94,94,94,94
Ravenous Tooth,7,Death,,1515,18,18,18,18,18,18,18,18
Ravenous Tooth,7,Life,,1660,18,18,18,18,18,18,18,18
Ravik Dreamscape,13,Ice,,20600,57,57,57,57,57,57,57,57
Razan Bitter Blood,13,Death,,17080,50,50,50,50,50,50,50,50
Razele the TwoFaced,13,Life,,18880,57,57,57,57,57,57,57,57
Razorjack,11,Balance,,7360,38,38,38,38,38,38,38,38
Razorleaf Treant,10,Life,,2280,18,18,18,18,18,18,18,18
Razortusk Brawler,9,Balance,,970,0,0,0,0,0,0,0,0
Razortusk Warrior,9,Death,,1210,0,0,0,0,0,0,0,0
Reanimated Draconian,8,Death,,890,0,0,0,0,0,0,0,0
Red Cap,11,Myth,,1720,0,0,0,0,0,0,0,0
Red Claw Charger,4,Storm,,620,0,0,0,0,0,0,0,0
Red Claw Informer,4,Myth,,550,0,0,0,0,0,0,0,0
Red Claw Informer,8,Myth,,1115,0,0,0,0,0,0,0,0
Red Claw Striker,4,Balance,,620,0,0,0,0,0,0,0,0
Red Claw Thug,11,Fire,,2310,0,0,0,0,0,0,0,0
Red Claw Thug,11,Fire,,2310,0,0,0,0,0,0,0,0
Red Claw Traitor,4,Ice,,620,0,0,0,0,0,0,0,0
Red Claw Traitor,7,Ice,,1010,0,0,0,0,0,0,0,0
Red Ninja Pig,17,Fire,Shadow,4095,119,119,119,119,119,119,119,119
Red Razor,13,Myth,,2935,18,18,18,18,18,18,18,18
Red Thorn Knight,11,Life,,2560,0,0,0,0,0,0,0,0
Red Velvet Troll,17,Fire,,3380,94,94,94,94,94,94,94,94
Red Velvet Troll,17,Fire,,3630,101,101,101,101,101,101,101,101
Red Wisp,1,,,500,0,0,0,0,0,0,0,0
Renegade Djinni,15,Myth,Balance,6000,77,77,77,77,77,77,77,77
Renegade Druid,18,Storm,,140000,131,131,131,131,131,131,131,131
Renegade Druid,18,Star,,1,237,237,237,237,237,237,237,237
Renegade Druid,18,Shadow,,1,198,198,198,198,198,198,198,198
Renegade Druid,18,Moon,,1,237,237,237,237,237,237,237,237
Renegade Puppet,14,Balance,,2500,97,97,97,97,97,97,97,97
Renegade Puppet,15,Balance,,2875,136,136,136,136,136,136,136,136
Renn Swiftweaver,4,Balance,,800,0,0,0,0,0,0,0,0
Responsi-Bot,2,Balance,,750,0,0,0,0,0,0,0,0
Restless Soldier,7,Storm,,810,0,0,0,0,0,0,0,0
